58375.000000d0,  2.112501d4,  258.611759d0,  4.276765d-1,  516.219353d0,  0.000000d0,  0.000000d0,  1.013625d0,  -1.013697d0
58500.000000d0,  2.064063d4,  258.169893d0,  4.185854d-1,  517.877635d0,  0.000000d0,  0.000000d0,  1.065834d0,  -1.065724d0
58625.000000d0,  2.015625d4,  257.728027d0,  4.094631d-1,  519.600395d0,  0.000000d0,  0.000000d0,  1.092222d0,  -1.081504d0
58750.000000d0,  1.968660d4,  257.301796d0,  4.005848d-1,  521.340180d0,  0.000000d0,  0.000000d0,  1.119130d0,  -1.097335d0
58875.000000d0,  1.927491d4,  256.937105d0,  3.927644d-1,  522.938855d0,  0.000000d0,  0.000000d0,  1.144169d0,  -1.110639d0
59000.000000d0,  1.886321d4,  256.572415d0,  3.849217d-1,  524.592117d0,  0.000000d0,  0.000000d0,  1.170292d0,  -1.124798d0
59125.000000d0,  1.845152d4,  256.207725d0,  3.770566d-1,  526.302698d0,  0.000000d0,  0.000000d0,  1.197573d0,  -1.139613d0
59250.000000d0,  1.803983d4,  255.843035d0,  3.691692d-1,  528.073528d0,  0.000000d0,  0.000000d0,  1.226091d0,  -1.154870d0
59375.000000d0,  1.762813d4,  255.478344d0,  3.612592d-1,  529.907755d0,  0.000000d0,  0.000000d0,  1.255933d0,  -1.171131d0
59500.000000d0,  1.721644d4,  255.113654d0,  3.533266d-1,  531.808773d0,  0.000000d0,  0.000000d0,  1.287192d0,  -1.187925d0
59625.000000d0,  1.680475d4,  254.748964d0,  3.453713d-1,  533.780238d0,  0.000000d0,  0.000000d0,  1.271661d0,  -1.193909d0
59750.000000d0,  1.642365d4,  254.371110d0,  3.380404d-1,  535.586623d0,  0.000000d0,  0.000000d0,  1.253079d0,  -1.197674d0
59875.000000d0,  1.607592d4,  253.978902d0,  3.313941d-1,  537.192293d0,  0.000000d0,  0.000000d0,  1.231125d0,  -1.199124d0
60000.000000d0,  1.572818d4,  253.586695d0,  3.247273d-1,  538.854948d0,  0.000000d0,  0.000000d0,  1.208348d0,  -1.200708d0
60125.000000d0,  1.538045d4,  253.194487d0,  3.180398d-1,  540.577483d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
60250.000000d0,  1.503272d4,  252.802280d0,  3.113315d-1,  542.363004d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
60375.000000d0,  1.468498d4,  252.410072d0,  3.046024d-1,  544.214856d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
60500.000000d0,  1.433725d4,  252.017864d0,  2.978524d-1,  546.136644d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
60625.000000d0,  1.398951d4,  251.625657d0,  2.910813d-1,  548.132260d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
60750.000000d0,  1.367356d4,  251.137701d0,  2.850600d-1,  549.725010d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
60875.000000d0,  1.337889d4,  250.585592d0,  2.795315d-1,  551.055514d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
61000.000000d0,  1.308423d4,  250.033482d0,  2.739786d-1,  552.443376d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
61125.000000d0,  1.278956d4,  249.481373d0,  2.684011d-1,  553.891597d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
61250.000000d0,  1.249490d4,  248.929263d0,  2.627989d-1,  555.403404d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
61375.000000d0,  1.220024d4,  248.377154d0,  2.571717d-1,  556.982278d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
61500.000000d0,  1.190557d4,  247.825045d0,  2.515195d-1,  558.631976d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
61625.000000d0,  1.161091d4,  247.272935d0,  2.458421d-1,  560.356563d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
61750.000000d0,  1.135313d4,  246.376998d0,  2.412581d-1,  560.989930d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
61875.000000d0,  1.110305d4,  245.409253d0,  2.368743d-1,  561.431079d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
62000.000000d0,  1.085297d4,  244.441508d0,  2.324557d-1,  561.924280d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
62125.000000d0,  1.060289d4,  243.473763d0,  2.280020d-1,  562.472423d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
62250.000000d0,  1.035281d4,  242.506018d0,  2.235127d-1,  563.078622d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
62375.000000d0,  1.010273d4,  241.538273d0,  2.189875d-1,  563.746247d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
62500.000000d0,  9.852649d3,  240.570528d0,  2.144259d-1,  564.478942d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
62625.000000d0,  9.602570d3,  239.602782d0,  2.098274d-1,  565.280664d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
62750.000000d0,  9.385210d3,  238.661987d0,  2.058863d-1,  565.800611d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
62875.000000d0,  9.168323d3,  237.721582d0,  2.019240d-1,  566.371376d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
63000.000000d0,  8.951437d3,  236.781178d0,  1.979303d-1,  567.001121d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
63125.000000d0,  8.734551d3,  235.840773d0,  1.939047d-1,  567.693278d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
63250.000000d0,  8.517665d3,  234.900368d0,  1.898469d-1,  568.451560d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
63375.000000d0,  8.300779d3,  233.959963d0,  1.857565d-1,  569.279997d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
63500.000000d0,  8.083892d3,  233.019558d0,  1.816330d-1,  570.182970d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
63625.000000d0,  7.883255d3,  232.307407d0,  1.776680d-1,  571.476998d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
63750.000000d0,  7.700584d3,  231.847664d0,  1.738952d-1,  573.187671d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
63875.000000d0,  7.517914d3,  231.387920d0,  1.701074d-1,  574.969806d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
64000.000000d0,  7.335244d3,  230.928177d0,  1.663046d-1,  576.827415d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
64125.000000d0,  7.152574d3,  230.468433d0,  1.624866d-1,  578.764839d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
64250.000000d0,  6.969904d3,  230.008690d0,  1.586533d-1,  580.786783d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
64375.000000d0,  6.787234d3,  229.548947d0,  1.548047d-1,  582.898361d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
64500.000000d0,  6.604564d3,  229.089203d0,  1.509406d-1,  585.105140d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
64625.000000d0,  6.448980d3,  228.698923d0,  1.476364d-1,  587.067622d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
64750.000000d0,  6.295919d3,  228.315112d0,  1.443747d-1,  589.074316d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
64875.000000d0,  6.142859d3,  227.931301d0,  1.411020d-1,  591.160284d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
65000.000000d0,  5.989798d3,  227.547490d0,  1.378183d-1,  593.330064d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
65125.000000d0,  5.836737d3,  227.163679d0,  1.345234d-1,  595.588579d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
65250.000000d0,  5.683676d3,  226.779868d0,  1.312174d-1,  597.941175d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
65375.000000d0,  5.530615d3,  226.396057d0,  1.279002d-1,  600.393674d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
65500.000000d0,  5.389034d3,  226.030233d0,  1.248277d-1,  602.727887d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
65625.000000d0,  5.261275d3,  225.686066d0,  1.220542d-1,  604.878835d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
65750.000000d0,  5.133516d3,  225.341899d0,  1.192723d-1,  607.111954d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
65875.000000d0,  5.005756d3,  224.997732d0,  1.164818d-1,  609.431934d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
66000.000000d0,  4.877997d3,  224.653565d0,  1.136828d-1,  611.843857d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
66125.000000d0,  4.750238d3,  224.309398d0,  1.108752d-1,  614.353245d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
66250.000000d0,  4.622479d3,  223.965231d0,  1.080590d-1,  616.966107d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
66375.000000d0,  4.494719d3,  223.621064d0,  1.052341d-1,  619.688998d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
66500.000000d0,  4.386434d3,  223.299791d0,  1.028466d-1,  622.005952d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
66625.000000d0,  4.280115d3,  222.980831d0,  1.004973d-1,  624.356602d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
66750.000000d0,  4.173797d3,  222.661871d0,  9.814136d-2,  626.796859d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
66875.000000d0,  4.067478d3,  222.342911d0,  9.577862d-2,  629.331950d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
67000.000000d0,  3.961160d3,  222.023950d0,  9.340910d-2,  631.967550d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
67125.000000d0,  3.854841d3,  221.704990d0,  9.103275d-2,  634.709836d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
67250.000000d0,  3.748523d3,  221.386030d0,  8.864955d-2,  637.565543d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
67375.000000d0,  3.650339d3,  221.080391d0,  8.644693d-2,  640.277746d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
67500.000000d0,  3.562116d3,  220.791062d0,  8.446819d-2,  642.764768d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
67625.000000d0,  3.473893d3,  220.501733d0,  8.248425d-2,  645.344278d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
67750.000000d0,  3.385670d3,  220.212404d0,  8.049510d-2,  648.021647d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
67875.000000d0,  3.297447d3,  219.923075d0,  7.850071d-2,  650.802702d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
68000.000000d0,  3.209223d3,  219.633747d0,  7.650107d-2,  653.693785d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
68125.000000d0,  3.121000d3,  219.344418d0,  7.449616d-2,  656.701809d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
68250.000000d0,  3.032777d3,  219.055089d0,  7.248594d-2,  659.834331d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
68375.000000d0,  2.958134d3,  218.798226d0,  7.078492d-2,  662.551447d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
68500.000000d0,  2.885184d3,  218.545408d0,  6.911916d-2,  665.298218d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
68625.000000d0,  2.812234d3,  218.292591d0,  6.744955d-2,  668.146054d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
68750.000000d0,  2.739283d3,  218.039774d0,  6.577606d-2,  671.100936d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
68875.000000d0,  2.666333d3,  217.786957d0,  6.409869d-2,  674.169367d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
69000.000000d0,  2.593383d3,  217.534139d0,  6.241742d-2,  677.358432d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
69125.000000d0,  2.520433d3,  217.281322d0,  6.073224d-2,  680.675873d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
69250.000000d0,  2.452515d3,  217.036709d0,  5.916230d-2,  683.858183d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
69375.000000d0,  2.392438d3,  216.804880d0,  5.777478d-2,  686.728692d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
69500.000000d0,  2.332362d3,  216.573050d0,  5.638429d-2,  689.702677d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
69625.000000d0,  2.272285d3,  216.341220d0,  5.499082d-2,  692.786212d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
69750.000000d0,  2.212209d3,  216.109391d0,  5.359436d-2,  695.985893d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
69875.000000d0,  2.152132d3,  215.877561d0,  5.219490d-2,  699.308909d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
70000.000000d0,  2.092055d3,  215.645731d0,  5.079242d-2,  702.763105d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
70125.000000d0,  2.031979d3,  215.413902d0,  4.938694d-2,  706.357066d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
70250.000000d0,  1.980113d3,  215.186030d0,  4.817731d-2,  709.488039d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
70375.000000d0,  1.930737d3,  214.959358d0,  4.702550d-2,  712.544814d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
70500.000000d0,  1.881361d3,  214.732686d0,  4.587126d-2,  715.713216d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
70625.000000d0,  1.831985d3,  214.506015d0,  4.471458d-2,  718.999918d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
70750.000000d0,  1.782610d3,  214.279343d0,  4.355545d-2,  722.412183d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
70875.000000d0,  1.733234d3,  214.052671d0,  4.239387d-2,  725.957935d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
71000.000000d0,  1.683858d3,  213.826000d0,  4.122983d-2,  729.645839d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
71125.000000d0,  1.636382d3,  213.591120d0,  4.011144d-2,  733.276547d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
71250.000000d0,  1.595928d3,  213.325920d0,  3.916845d-2,  736.262742d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
71375.000000d0,  1.555474d3,  213.060719d0,  3.822311d-2,  739.360689d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
71500.000000d0,  1.515020d3,  212.795518d0,  3.727542d-2,  742.577025d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
71625.000000d0,  1.474566d3,  212.530318d0,  3.632536d-2,  745.918968d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
71750.000000d0,  1.434112d3,  212.265117d0,  3.537293d-2,  749.394389d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
71875.000000d0,  1.393658d3,  211.999916d0,  3.441812d-2,  753.011886d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
72000.000000d0,  1.353204d3,  211.734716d0,  3.346091d-2,  756.780879d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
72125.000000d0,  1.316407d3,  211.474274d0,  3.259112d-2,  760.280328d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
72250.000000d0,  1.283259d3,  211.218581d0,  3.180891d-2,  763.477558d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
72375.000000d0,  1.250111d3,  210.962887d0,  3.102480d-2,  766.795601d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
72500.000000d0,  1.216963d3,  210.707194d0,  3.023879d-2,  770.241768d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
72625.000000d0,  1.183814d3,  210.451501d0,  2.945088d-2,  773.824026d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
72750.000000d0,  1.150666d3,  210.195808d0,  2.866104d-2,  777.551074d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
72875.000000d0,  1.117518d3,  209.940114d0,  2.786928d-2,  781.432435d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
73000.000000d0,  1.084370d3,  209.684421d0,  2.707559d-2,  785.478563d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
73125.000000d0,  1.056749d3,  209.433527d0,  2.641753d-2,  788.841658d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
73250.000000d0,  1.029753d3,  209.183176d0,  2.577348d-2,  792.232805d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
73375.000000d0,  1.002758d3,  208.932825d0,  2.512788d-2,  795.753356d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
73500.000000d0,  9.757620d2,  208.682474d0,  2.448074d-2,  799.411260d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
73625.000000d0,  9.487664d2,  208.432123d0,  2.383204d-2,  803.215191d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
73750.000000d0,  9.217707d2,  208.181772d0,  2.318178d-2,  807.174632d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
73875.000000d0,  8.947751d2,  207.931422d0,  2.252996d-2,  811.299982d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
74000.000000d0,  8.683028d2,  207.669979d0,  2.189092d-2,  815.454890d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
74125.000000d0,  8.463157d2,  207.313464d0,  2.137330d-2,  818.493071d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
74250.000000d0,  8.243286d2,  206.956948d0,  2.085389d-2,  821.657736d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
74375.000000d0,  8.023415d2,  206.600433d0,  2.033268d-2,  824.956639d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
74500.000000d0,  7.803544d2,  206.243918d0,  1.980968d-2,  828.398236d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
74625.000000d0,  7.583673d2,  205.887403d0,  1.928486d-2,  831.991765d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
74750.000000d0,  7.363803d2,  205.530888d0,  1.875822d-2,  835.747349d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
74875.000000d0,  7.143932d2,  205.174373d0,  1.822975d-2,  839.676106d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
75000.000000d0,  6.940159d2,  204.820084d0,  1.774040d-2,  843.384172d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
75125.000000d0,  6.760999d2,  204.469197d0,  1.731209d-2,  846.620248d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
75250.000000d0,  6.581840d2,  204.118310d0,  1.688231d-2,  849.992800d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
75375.000000d0,  6.402680d2,  203.767423d0,  1.645105d-2,  853.510365d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
75500.000000d0,  6.223521d2,  203.416536d0,  1.601830d-2,  857.182267d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
75625.000000d0,  6.044362d2,  203.065649d0,  1.558406d-2,  861.018715d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
75750.000000d0,  5.865202d2,  202.714762d0,  1.514831d-2,  865.030916d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
75875.000000d0,  5.686043d2,  202.363876d0,  1.471105d-2,  869.231204d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
76000.000000d0,  5.525160d2,  201.999022d0,  1.432063d-2,  872.959420d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
76125.000000d0,  5.380426d2,  201.621827d0,  1.397159d-2,  876.246221d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
76250.000000d0,  5.235692d2,  201.244632d0,  1.362123d-2,  879.677296d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
76375.000000d0,  5.090958d2,  200.867436d0,  1.326956d-2,  883.261832d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
76500.000000d0,  4.946224d2,  200.490241d0,  1.291657d-2,  887.009872d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
76625.000000d0,  4.801490d2,  200.113046d0,  1.256225d-2,  890.932432d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
76750.000000d0,  4.656756d2,  199.735851d0,  1.220658d-2,  895.041621d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
76875.000000d0,  4.512022d2,  199.358656d0,  1.184958d-2,  899.350794d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
77000.000000d0,  4.387900d2,  198.919662d0,  1.154903d-2,  902.692554d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
77125.000000d0,  4.270607d2,  198.460190d0,  1.126634d-2,  905.795210d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
77250.000000d0,  4.153314d2,  198.000718d0,  1.098233d-2,  909.049068d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
77375.000000d0,  4.036021d2,  197.541246d0,  1.069701d-2,  912.464019d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
77500.000000d0,  3.918728d2,  197.081774d0,  1.041035d-2,  916.050906d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
77625.000000d0,  3.801435d2,  196.622301d0,  1.012235d-2,  919.821645d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
77750.000000d0,  3.684142d2,  196.162829d0,  9.833006d-3,  923.789368d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
77875.000000d0,  3.566849d2,  195.703357d0,  9.542301d-3,  927.968590d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
78000.000000d0,  3.468025d2,  195.310908d0,  9.296562d-3,  931.640316d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
78125.000000d0,  3.373429d2,  194.933802d0,  9.060476d-3,  935.308829d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
78250.000000d0,  3.278832d2,  194.556695d0,  8.823475d-3,  939.144870d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
78375.000000d0,  3.184236d2,  194.179589d0,  8.585554d-3,  943.159575d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
78500.000000d0,  3.089640d2,  193.802483d0,  8.346706d-3,  947.365172d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
78625.000000d0,  2.995043d2,  193.425377d0,  8.106927d-3,  951.775126d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
78750.000000d0,  2.900447d2,  193.048271d0,  7.866212d-3,  956.404305d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
78875.000000d0,  2.806283d2,  192.669373d0,  7.625800d-3,  961.228837d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
79000.000000d0,  2.730721d2,  192.213433d0,  7.438070d-3,  964.518947d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
79125.000000d0,  2.655159d2,  191.757494d0,  7.249446d-3,  967.972038d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
79250.000000d0,  2.579597d2,  191.301554d0,  7.059923d-3,  971.598863d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
79375.000000d0,  2.504035d2,  190.845614d0,  6.869495d-3,  975.411216d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
79500.000000d0,  2.428473d2,  190.389675d0,  6.678155d-3,  979.422069d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
79625.000000d0,  2.352911d2,  189.933735d0,  6.485896d-3,  983.645729d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
79750.000000d0,  2.277349d2,  189.477795d0,  6.292712d-3,  988.098025d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
79875.000000d0,  2.202605d2,  189.030384d0,  6.100587d-3,  992.763109d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
80000.000000d0,  2.141719d2,  188.727396d0,  5.941473d-3,  997.079349d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
80125.000000d0,  2.080833d2,  188.424409d0,  5.781848d-3,  1001.583425d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
80250.000000d0,  2.019947d2,  188.121422d0,  5.621708d-3,  1006.287945d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
80375.000000d0,  1.959061d2,  187.818434d0,  5.461052d-3,  1011.206773d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
80500.000000d0,  1.898174d2,  187.515447d0,  5.299876d-3,  1016.355190d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
80625.000000d0,  1.837288d2,  187.212460d0,  5.138179d-3,  1021.750095d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
80750.000000d0,  1.776402d2,  186.909472d0,  4.975957d-3,  1027.410236d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
80875.000000d0,  1.719326d2,  186.513101d0,  4.826314d-3,  1032.353751d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
81000.000000d0,  1.671708d2,  185.884914d0,  4.708503d-3,  1035.020916d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
81125.000000d0,  1.624090d2,  185.256727d0,  4.589894d-3,  1037.861691d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
81250.000000d0,  1.576471d2,  184.628540d0,  4.470478d-3,  1040.888049d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
81375.000000d0,  1.528853d2,  184.000352d0,  4.350246d-3,  1044.113163d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
81500.000000d0,  1.481235d2,  183.372165d0,  4.229190d-3,  1047.551570d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
81625.000000d0,  1.433617d2,  182.743978d0,  4.107302d-3,  1051.219364d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
81750.000000d0,  1.385999d2,  182.115791d0,  3.984574d-3,  1055.134413d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
81875.000000d0,  1.340591d2,  181.564653d0,  3.865732d-3,  1059.395612d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
82000.000000d0,  1.301316d2,  181.227202d0,  3.759464d-3,  1064.113098d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
82125.000000d0,  1.262040d2,  180.889752d0,  3.652800d-3,  1069.054396d0,  0.000000d0,  0.000000d0,  0.000000d0,  0.000000d0
